price,carat,depth,table,x,y,z
5400,1.01,61.5,59.0,6.49,6.48,3.99
11796,1.6,62.1,60.0,7.51,7.44,4.64
7098,1.28,61.2,60.0,6.99,6.94,4.26
5008,1.02,60.4,59.0,6.52,6.55,3.95
3810,0.9,62.8,58.0,6.17,6.13,3.86
2418,0.72,61.6,57.0,5.84,5.78,3.58
11360,1.5,61.8,59.0,7.3,7.35,4.53
1332,0.5,60.9,59.0,5.14,5.11,3.12
5096,1.0,61.3,61.0,6.44,6.38,3.93
17975,2.03,62.6,59.0,8.06,8.1,5.06
4246,0.9,60.4,59.0,6.27,6.24,3.78
4514,1.0,58.9,56.0,6.53,6.51,3.84
689,0.34,59.0,59.0,4.61,4.55,2.7
5152,1.06,61.1,59.0,6.58,6.51,4.0
2795,0.81,58.0,59.0,6.17,6.13,3.57
2484,0.72,61.4,57.0,5.79,5.75,3.54
521,0.33,60.4,60.0,4.48,4.52,2.72
1572,0.59,60.7,56.0,5.46,5.41,3.3
6608,1.22,62.3,58.0,6.85,6.77,4.24
5260,1.01,61.9,57.0,6.42,6.35,3.95
17068,2.01,60.1,61.0,8.14,8.06,4.87
965,0.49,59.6,62.0,5.17,5.14,3.07
10668,1.5,60.6,61.0,7.34,7.31,4.44
5364,1.03,63.0,59.0,6.47,6.36,4.04
5889,1.06,62.6,58.0,6.54,6.49,4.08
2485,0.74,59.9,57.0,5.91,5.87,3.53
608,0.3,61.1,61.0,4.32,4.29,2.63
729,0.36,60.0,62.0,4.62,4.58,2.76
5312,1.02,62.5,56.0,6.45,6.42,4.02
5217,1.02,61.2,58.0,6.47,6.5,3.97
11632,1.54,62.1,62.0,7.38,7.31,4.56
8562,1.37,62.5,59.0,7.12,7.05,4.43
5611,1.01,62.5,58.0,6.41,6.33,3.98
648,0.32,62.4,58.0,4.36,4.33,2.71
18139,2.03,62.6,59.0,8.1,8.06,5.06
5858,1.14,61.3,59.0,6.76,6.72,4.13
6202,1.16,62.3,56.0,6.77,6.68,4.19
1103,0.49,59.5,62.0,5.14,5.12,3.05
7732,1.31,59.8,58.0,7.19,7.09,4.27
5241,1.02,61.8,58.0,6.49,6.43,3.99
2726,0.79,62.6,61.0,5.9,5.86,3.68
11435,1.51,60.2,60.0,7.33,7.35,4.42
5677,1.09,59.7,58.0,6.73,6.66,4.0
4559,1.01,61.9,62.0,6.45,6.37,3.97
6666,1.2,60.6,58.0,6.88,6.82,4.15
7378,1.25,60.4,59.0,6.96,6.92,4.19
608,0.3,62.2,59.0,4.31,4.28,2.67
10951,1.51,60.2,60.0,7.5,7.38,4.48
628,0.31,62.4,59.0,4.34,4.31,2.7
1040,0.44,61.3,58.0,4.91,4.88,3.0
5370,1.05,62.7,59.0,6.43,6.49,4.05
11738,1.55,60.7,59.0,7.46,7.5,4.54
11846,1.55,60.7,59.0,7.5,7.46,4.54
5937,1.14,61.7,60.0,6.74,6.67,4.14
5364,1.03,60.9,58.0,6.55,6.48,3.97
537,0.34,61.3,60.0,4.47,4.53,2.76
608,0.3,62.3,58.0,4.33,4.31,2.69
1389,0.54,61.6,58.0,5.24,5.22,3.22
6710,1.21,60.8,58.0,6.91,6.88,4.19
10750,1.5,61.6,55.0,7.43,7.37,4.56
17191,2.01,61.6,61.0,8.14,8.07,4.99
628,0.31,61.3,60.0,4.36,4.32,2.66
5344,1.04,59.6,58.0,6.63,6.55,3.93
5166,1.01,61.6,59.0,6.45,6.47,3.98
945,0.4,59.1,61.0,4.84,4.81,2.85
4387,0.93,58.3,60.0,6.45,6.37,3.74
648,0.32,60.7,60.0,4.41,4.39,2.67
709,0.35,59.6,62.0,4.62,4.57,2.74
5824,1.3,62.7,58.0,7.01,6.97,4.38
648,0.32,60.5,59.0,4.43,4.39,2.67
8630,1.51,58.7,61.0,7.51,7.45,4.39
13486,1.72,61.3,59.0,7.69,7.72,4.72
537,0.34,61.7,60.0,4.47,4.51,2.77
4077,0.92,61.3,58.0,6.21,6.26,3.82
5166,1.05,62.3,57.0,6.49,6.45,4.03
5889,1.06,62.0,58.0,6.57,6.5,4.05
9526,1.75,61.5,58.0,7.75,7.69,4.75
11092,1.5,62.4,59.0,7.29,7.32,4.56
2249,0.71,62.0,54.0,5.73,5.69,3.54
11194,1.5,62.4,59.0,7.32,7.29,4.56
8062,1.35,61.5,58.0,7.15,7.09,4.38
471,0.32,62.7,58.0,4.33,4.35,2.72
5832,1.27,58.9,61.0,7.09,7.03,4.16
5677,1.09,60.0,56.0,6.73,6.68,4.02
628,0.31,59.7,61.0,4.42,4.39,2.63
3810,0.9,63.0,61.0,6.14,6.05,3.84
9216,1.45,58.4,59.0,7.44,7.42,4.34
10291,1.5,60.8,59.0,7.34,7.36,4.47
608,0.3,61.8,60.0,4.31,4.26,2.65
4623,0.98,59.9,60.0,6.45,6.38,3.84
6614,1.33,59.9,60.0,7.13,7.09,4.26
628,0.31,62.2,59.0,4.38,4.34,2.71
18207,2.02,62.7,53.0,8.02,7.95,0.0
6250,1.2,60.7,60.0,6.88,6.82,4.16
668,0.33,61.4,58.0,4.49,4.44,2.74
11428,1.55,61.7,59.0,7.44,7.4,4.58
11087,1.53,60.1,58.0,7.6,7.57,4.71
505,0.32,59.5,58.0,4.47,4.5,2.67
5498,1.07,62.4,59.0,6.53,6.46,4.05
505,0.32,61.9,58.0,4.37,4.39,2.71
5166,1.01,61.3,59.0,6.41,6.45,3.94
648,0.32,62.7,54.0,4.41,4.39,2.76
709,0.35,61.8,56.0,4.58,4.54,2.82
10889,1.53,60.1,58.0,7.57,7.6,4.71
473,0.3,62.2,59.0,4.28,4.31,2.67
7431,1.23,59.5,59.0,7.08,7.01,4.19
689,0.34,60.2,60.0,4.56,4.51,2.73
2218,0.7,60.8,58.0,5.71,5.68,3.46
5250,1.08,62.1,58.0,6.63,6.51,4.08
5979,1.23,59.3,58.0,7.0,6.94,4.13
628,0.31,60.0,60.0,4.43,4.4,2.65
608,0.3,63.0,59.0,4.29,4.25,2.69
537,0.34,61.1,58.0,4.47,4.5,2.74
4355,0.9,61.2,61.0,6.18,6.08,3.75
10411,1.51,60.6,58.0,7.42,7.36,4.48
13122,1.72,61.9,56.0,7.74,7.67,4.77
537,0.34,59.0,59.0,4.55,4.61,2.7
729,0.36,60.9,59.0,4.62,4.58,2.8
5783,1.06,62.0,58.0,6.5,6.57,4.05
5650,1.13,61.4,61.0,6.71,6.67,4.11
5364,1.03,62.6,56.0,6.43,6.38,4.01
628,0.31,62.5,54.0,4.39,4.35,2.73
10333,1.7,60.6,58.0,7.72,7.65,4.66
898,0.38,63.0,56.0,4.61,4.57,2.89
6849,1.21,59.3,60.0,6.93,6.99,4.13
5050,1.01,62.6,61.0,6.33,6.29,3.95
4958,1.02,61.0,60.0,6.5,6.46,3.95
6368,1.31,62.1,58.0,7.01,6.86,4.31
18318,2.05,61.8,60.0,8.19,8.14,5.05
13626,1.76,62.2,60.0,7.72,7.68,4.79
7536,1.3,62.4,58.0,6.92,6.95,4.33
4921,1.01,60.7,61.0,6.47,6.39,3.9
5312,1.02,62.5,60.0,6.43,6.38,4.0
586,0.31,58.9,61.0,4.46,4.43,2.62
2318,0.72,61.1,58.0,5.78,5.74,3.52
4238,0.91,61.8,60.0,6.22,6.18,3.83
5885,1.13,62.4,58.0,6.66,6.61,4.14
16395,2.11,60.8,61.0,8.32,8.28,5.05
5572,1.0,59.4,61.0,6.51,6.46,3.85
4529,0.96,61.7,55.0,6.36,6.31,3.91
5550,1.11,62.4,58.0,6.69,6.57,4.14
10685,1.51,60.7,58.0,7.45,7.4,4.51
608,0.3,60.9,61.0,4.35,4.32,2.64
2519,0.73,61.0,58.0,5.84,5.76,3.54
6974,1.21,59.3,60.0,6.99,6.93,4.13
4514,1.0,58.4,60.0,6.36,6.3,3.7
5666,1.02,61.0,58.0,6.56,6.49,3.98
4477,1.04,58.7,62.0,6.67,6.65,3.91
5190,1.01,61.0,61.0,6.47,6.39,3.92
5356,1.02,62.4,58.0,6.39,6.43,4.0
11268,1.51,62.9,59.0,7.31,7.25,4.58
4959,1.01,61.3,59.0,6.44,6.48,3.96
11066,1.52,61.1,59.0,7.45,7.38,4.53
10827,1.55,62.7,57.0,7.42,7.36,4.63
2010,0.7,61.7,59.0,5.66,5.68,3.5
6363,1.19,61.0,59.0,6.91,6.8,4.18
10224,1.53,59.8,58.0,7.49,7.52,4.49
3933,0.9,62.6,58.0,6.14,6.19,3.86
6291,1.23,61.4,59.0,6.85,6.87,4.21
5250,1.08,62.4,58.0,6.56,6.49,4.07
4082,0.9,60.7,58.0,6.21,6.17,3.76
2530,0.74,60.2,58.0,5.88,5.92,3.55
11280,1.53,62.2,58.0,7.34,7.3,4.55
10548,1.51,61.5,58.0,7.45,7.32,4.45
6577,1.23,60.6,59.0,6.94,6.89,4.19
1202,0.51,60.9,60.0,5.19,5.16,3.15
628,0.31,61.9,58.0,4.39,4.37,2.71
4629,0.94,60.1,59.0,6.32,6.35,3.81
10424,1.56,62.2,58.0,7.41,7.44,4.62
505,0.32,61.0,60.0,4.35,4.41,2.67
4293,0.91,60.6,58.0,6.3,6.25,3.8
10084,1.71,59.2,61.0,7.83,7.77,4.62
4321,0.9,60.4,59.0,6.24,6.27,3.78
7310,1.22,60.8,59.0,6.93,6.86,4.19
473,0.3,62.3,58.0,4.31,4.33,2.69
6333,1.2,61.4,59.0,6.79,6.75,4.16
5327,1.07,62.1,59.0,6.52,6.56,4.06
5191,1.15,60.2,58.0,6.86,6.8,4.11
18207,2.02,60.8,62.0,8.17,8.12,4.95
5728,1.13,61.7,56.0,6.73,6.65,4.13
2362,0.79,61.1,59.0,5.96,5.93,3.63
505,0.32,61.7,59.0,4.35,4.4,2.7
13221,1.73,59.2,61.0,7.82,7.78,4.62
4958,1.02,60.0,58.0,6.56,6.5,3.92
6198,1.19,62.6,56.0,6.81,6.76,4.25
5217,1.02,62.5,60.0,6.38,6.43,4.0
11206,1.52,59.4,59.0,7.49,7.45,4.44
5312,1.02,61.2,58.0,6.5,6.47,3.97
1387,0.55,60.2,59.0,5.36,5.24,3.19
2415,0.7,60.7,59.0,5.68,5.66,3.44
648,0.32,62.3,57.0,4.39,4.37,2.73
10478,1.5,61.2,61.0,7.32,7.25,4.46
4082,0.9,62.7,59.0,6.15,6.1,3.84
13298,1.7,62.4,57.0,7.6,7.54,4.72
5364,1.03,61.6,61.0,6.51,6.44,3.99
7089,1.23,62.9,57.0,6.84,6.77,4.28
648,0.32,61.9,58.0,4.39,4.37,2.71
1439,0.58,59.7,59.0,5.42,5.33,3.21
568,0.36,60.9,59.0,4.58,4.62,2.8
6527,1.11,61.1,59.0,6.66,6.63,4.06
17353,1.93,62.8,58.0,7.91,7.86,4.95
668,0.33,61.7,59.0,4.42,4.39,2.72
5779,1.13,62.4,58.0,6.61,6.66,4.14
8654,1.41,61.2,60.0,7.17,7.21,4.4
4916,1.18,61.1,60.0,6.8,6.76,4.14
7219,1.27,62.1,60.0,6.94,6.88,4.29
5432,1.02,60.2,62.0,6.54,6.46,3.91
11333,1.59,62.1,58.0,7.42,7.48,4.63
7246,1.25,60.4,59.0,6.92,6.96,4.19
605,0.32,62.7,58.0,4.35,4.33,2.72
4032,0.9,61.6,58.0,6.26,6.18,3.83
5775,1.08,62.9,55.0,6.59,6.54,4.13
7802,1.29,60.7,61.0,7.1,7.01,4.28
505,0.32,60.5,59.0,4.39,4.43,2.67
7918,1.35,61.5,58.0,7.09,7.15,4.38
5677,1.09,61.4,58.0,6.64,6.58,4.06
489,0.31,62.2,58.0,4.31,4.34,2.69
2181,0.71,62.8,59.0,5.68,5.63,3.55
7816,1.34,62.3,60.0,7.05,7.02,4.38
6354,1.22,60.9,58.0,6.89,6.86,4.19
5416,1.04,62.7,61.0,6.48,6.44,4.05
628,0.31,62.5,60.0,4.36,4.31,2.71
521,0.33,61.7,59.0,4.39,4.42,2.72
5166,1.01,59.1,58.0,6.58,6.59,3.89
5650,1.13,62.0,57.0,6.68,6.62,4.12
6710,1.21,61.5,58.0,6.82,6.78,4.18
8001,1.52,61.0,61.0,7.45,7.38,4.52
608,0.3,62.7,59.0,4.27,4.22,2.66
4861,1.0,59.7,58.0,6.57,6.52,3.91
1414,0.57,60.1,61.0,5.4,5.29,3.21
11464,1.5,61.8,59.0,7.35,7.3,4.53
537,0.34,60.2,60.0,4.51,4.56,2.73
729,0.36,61.0,60.0,4.6,4.55,2.79
4839,1.01,60.5,58.0,6.46,6.4,3.89
6095,1.31,59.6,58.0,7.14,7.08,4.24
8936,1.58,60.5,58.0,7.57,7.54,4.57
4830,1.07,58.9,58.0,6.7,6.65,3.93
4082,0.9,62.0,57.0,6.16,6.1,3.8
8106,1.31,61.0,58.0,7.1,7.06,4.32
11415,1.57,62.2,58.0,7.45,7.4,4.62
11322,1.5,60.0,62.0,7.41,7.38,4.44
11567,1.55,60.7,58.0,7.51,7.47,4.55
505,0.32,61.4,60.0,4.39,4.41,2.7
11188,1.51,61.2,58.0,7.4,7.36,4.52
8825,1.52,61.1,61.0,7.4,7.36,4.51
6150,1.23,58.5,62.0,7.0,6.98,4.09
4348,1.01,58.1,60.0,6.61,6.55,3.82
6093,1.35,60.5,62.0,7.16,7.11,4.32
5468,1.05,59.0,59.0,6.71,6.68,3.95
7006,1.39,62.5,59.0,7.17,7.1,4.46
10897,1.54,61.8,59.0,7.4,7.35,4.56
898,0.38,60.5,59.0,4.69,4.66,2.83
2155,0.7,62.0,58.0,5.65,5.71,3.52
1219,0.52,62.6,55.0,5.16,5.12,3.22
12058,1.73,62.0,59.0,7.68,7.59,4.73
13986,2.0,59.8,60.0,8.04,8.01,4.8
3545,0.9,62.7,58.0,6.14,6.2,3.87
5105,1.03,59.2,60.0,6.62,6.58,3.91
898,0.42,62.1,59.0,4.81,4.78,2.98
558,0.31,58.7,60.0,4.47,4.43,2.61
2383,0.7,61.1,58.0,5.73,5.69,3.49
10466,1.54,62.2,58.0,7.45,7.32,4.59
11848,1.7,61.8,61.0,7.59,7.52,4.67
5311,1.04,60.7,62.0,6.57,6.51,3.97
4884,1.02,62.0,60.0,6.4,6.37,3.96
435,0.31,62.7,58.0,4.31,4.34,2.71
10398,1.53,59.5,59.0,7.53,7.46,4.46
6808,1.24,60.2,60.0,6.94,6.91,4.17
2420,0.79,63.0,54.0,5.9,5.86,3.69
1265,0.59,61.9,59.0,5.43,5.34,3.33
4689,1.13,61.2,59.0,6.68,6.65,4.08
4980,1.14,59.2,58.0,6.86,6.8,4.04
812,0.38,61.2,62.0,4.66,4.62,2.84
16733,2.01,60.9,59.0,8.15,8.04,4.93
573,0.31,61.1,57.0,4.35,4.32,2.65
5171,1.08,62.6,58.0,6.56,6.53,4.1
3414,0.91,60.9,58.0,6.26,6.22,3.8
5822,1.2,60.8,60.0,6.87,6.79,4.15
4659,1.04,58.5,62.0,6.67,6.64,3.89
4150,1.0,61.8,59.0,6.4,6.35,3.94
8752,1.51,61.5,58.0,7.38,7.31,4.52
2398,0.72,62.7,59.0,5.73,5.69,3.58
5802,1.19,62.7,56.0,6.76,6.7,4.22
3869,1.01,62.1,57.0,6.47,6.37,3.99
3669,0.91,62.2,60.0,6.22,6.16,3.85
1889,0.7,61.9,59.0,5.67,5.74,3.53
17233,2.25,61.5,61.0,8.47,8.41,5.19
1218,0.57,59.3,58.0,5.4,5.46,3.22
1948,0.7,61.1,58.0,5.74,5.79,3.52
2049,0.71,62.3,61.0,5.65,5.61,3.51
4788,1.0,61.5,58.0,6.45,6.37,3.94
591,0.32,63.0,59.0,4.37,4.33,2.74
7559,1.52,62.0,60.0,7.36,7.28,4.54
18371,2.0,63.0,56.0,7.98,7.93,5.01
12696,1.72,62.4,62.0,7.63,7.52,4.73
919,0.43,60.2,57.0,4.93,4.91,2.96
8653,1.74,61.6,59.0,7.7,7.62,4.72
4819,1.02,58.3,59.0,6.68,6.59,3.87
6159,1.18,61.6,59.0,6.82,6.72,4.17
5706,1.09,59.5,58.0,6.73,6.71,4.0
10020,1.51,60.7,59.0,7.43,7.39,4.5
10330,1.52,62.5,58.0,7.34,7.28,4.57
4608,1.05,61.9,58.0,6.45,6.5,4.01
4960,1.11,61.9,58.0,6.63,6.59,4.09
700,0.42,60.9,58.0,4.84,4.85,2.95
3417,1.01,59.2,58.0,6.58,6.56,3.89
3033,0.91,63.0,57.0,6.19,6.1,3.87
834,0.39,62.0,60.0,4.71,4.65,2.9
650,0.39,62.0,60.0,4.65,4.71,2.9
5154,1.04,61.6,58.0,6.53,6.48,4.01
3669,0.91,62.8,58.0,6.16,6.13,3.86
9820,1.5,61.0,60.0,7.33,7.27,4.45
540,0.3,60.8,61.0,4.3,4.25,2.6
1309,0.57,59.3,58.0,5.46,5.4,3.22
6451,1.2,61.3,60.0,6.87,6.81,4.19
4558,1.02,60.3,59.0,6.5,6.44,3.9
4788,1.0,62.1,56.0,6.48,6.38,3.99
3709,0.92,59.0,59.0,6.36,6.31,3.74
2176,0.7,60.9,62.0,5.72,5.67,3.47
1106,0.59,62.2,59.0,5.38,5.32,3.33
6580,1.28,59.9,59.0,7.05,7.08,4.23
4572,1.12,62.0,56.0,6.69,6.59,4.13
4320,1.01,62.7,59.0,6.33,6.27,3.95
4754,1.02,59.2,58.0,6.6,6.57,3.9
2851,0.86,62.7,59.0,6.04,5.98,3.77
4872,1.06,62.8,58.0,6.49,6.47,4.07
5433,1.15,62.0,58.0,6.77,6.71,4.18
876,0.41,60.5,58.0,4.85,4.81,2.92
6640,1.21,60.2,58.0,6.93,6.88,4.16
4191,1.01,61.9,59.0,6.35,6.32,3.92
3224,1.01,62.9,58.0,6.38,6.34,4.0
5266,1.12,61.6,59.0,6.63,6.67,4.1
591,0.32,62.0,58.0,4.39,4.38,2.72
5465,1.07,63.0,57.0,6.55,6.44,4.09
10096,1.49,61.9,57.0,7.35,7.31,4.54
461,0.32,60.9,60.0,4.4,4.43,2.69
9341,1.61,61.4,58.0,7.59,7.53,4.64
4469,1.0,61.2,62.0,6.36,6.32,3.88
4641,1.12,61.2,59.0,6.69,6.65,4.08
4788,1.0,61.3,60.0,6.38,6.35,3.9
4469,1.0,62.2,60.0,6.45,6.34,3.98
2364,0.71,62.9,58.0,5.66,5.62,3.55
4746,1.18,60.1,60.0,6.89,6.75,4.1
591,0.32,60.9,60.0,4.43,4.4,2.69
7527,1.31,62.4,58.0,7.02,6.96,4.36
6566,1.21,62.4,56.0,6.83,6.79,4.25
14319,2.0,63.0,54.0,8.07,7.99,5.06
558,0.31,61.7,59.0,4.39,4.36,2.7
8223,1.4,62.4,57.0,7.19,7.11,4.46
17458,2.01,59.6,59.0,8.27,8.19,4.9
10942,1.61,62.5,58.0,7.51,7.46,4.68
3387,0.9,62.6,58.0,6.12,6.08,3.82
9607,1.73,61.8,59.0,7.71,7.66,4.75
5458,1.14,59.3,59.0,6.8,6.76,4.02
4559,1.01,61.2,58.0,6.43,6.47,3.95
6129,1.2,62.9,56.0,6.8,6.74,4.26
4932,1.03,61.9,58.0,6.49,6.43,4.0
5027,1.25,60.7,58.0,7.04,6.99,4.26
7608,1.53,62.0,60.0,7.31,7.27,4.55
7163,1.32,61.5,61.0,7.05,6.97,4.31
5219,1.09,62.4,59.0,6.53,6.48,4.06
576,0.32,61.9,59.0,4.41,4.38,2.72
4354,1.1,62.1,58.0,6.61,6.59,4.1
4389,1.0,59.0,60.0,6.52,6.56,3.86
4977,1.01,60.4,60.0,6.55,6.47,3.93
1240,0.54,61.0,58.0,5.27,5.23,3.2
2334,0.72,59.9,58.0,5.85,5.81,3.49
9768,1.5,62.7,58.0,7.27,7.34,4.58
4816,1.0,62.4,59.0,6.42,6.37,3.99
554,0.3,60.1,55.0,4.41,4.38,2.64
540,0.3,61.2,60.0,4.31,4.29,2.63
3377,0.9,62.0,55.0,6.21,6.17,3.84
2760,0.8,61.5,58.0,5.97,5.93,3.66
13078,1.72,62.9,58.0,7.63,7.59,4.79
1274,0.64,60.0,59.0,5.63,5.57,3.36
17521,2.05,60.2,58.0,8.25,8.22,4.96
6210,1.28,62.1,62.0,6.88,6.83,4.26
5063,1.22,60.6,58.0,6.91,6.86,4.17
6153,1.22,62.4,58.0,6.82,6.77,4.24
3437,0.93,60.9,61.0,6.24,6.2,3.79
3679,0.9,62.0,62.0,6.13,6.03,3.77
7636,1.5,61.4,56.0,7.47,7.34,4.55
716,0.43,59.0,58.0,4.93,4.96,2.92
5134,1.03,59.5,58.0,6.64,6.58,3.93
4949,1.01,61.9,57.0,6.49,6.4,3.99
4707,1.01,62.2,54.0,6.48,6.41,4.01
9551,1.72,62.0,57.0,7.67,7.63,4.74
14949,1.82,62.0,59.0,7.81,7.77,4.83
2329,0.75,60.2,59.0,5.92,5.88,3.55
5291,1.12,62.0,56.0,6.68,6.61,4.12
554,0.3,60.9,59.0,4.31,4.29,2.62
1341,0.6,58.9,61.0,5.54,5.5,3.25
1265,0.59,62.9,60.0,5.34,5.24,3.33
2275,0.79,61.8,59.0,5.97,5.91,3.67
4740,1.08,61.7,59.0,6.56,6.6,4.06
4440,1.07,62.9,61.0,6.47,6.41,4.05
5003,1.14,60.7,58.0,6.76,6.82,4.12
5698,1.19,62.7,61.0,6.73,6.66,4.2
5050,1.13,62.0,58.0,6.67,6.63,4.12
898,0.42,59.5,57.0,5.11,4.78,2.94
3095,0.9,62.4,56.0,6.13,6.05,3.8
17347,2.01,61.8,58.0,8.13,8.06,5.0
10078,1.52,62.5,58.0,7.33,7.29,4.57
4558,1.02,61.9,61.0,6.42,6.34,3.95
612,0.34,60.2,58.0,4.52,4.48,2.71
5194,1.13,62.3,58.0,6.68,6.67,4.16
876,0.41,62.0,59.0,4.8,4.78,2.97
6595,1.28,62.0,62.0,6.93,6.87,4.28
876,0.41,60.0,61.0,4.83,4.77,2.88
4788,1.0,62.3,60.0,6.38,6.34,3.96
5090,1.01,62.3,58.0,6.44,6.4,4.0
12338,1.71,62.8,58.0,7.62,7.53,4.76
4826,1.08,62.6,56.0,6.58,6.52,4.1
12063,2.09,60.5,61.0,8.32,8.25,5.01
554,0.3,62.9,59.0,4.28,4.24,2.68
1154,0.54,61.0,58.0,5.23,5.27,3.2
4654,1.14,63.0,57.0,6.7,6.65,4.2
13081,1.75,61.4,59.0,7.79,7.69,4.75
3869,1.01,62.8,58.0,6.43,6.34,4.01
1132,0.53,59.4,60.0,5.24,5.26,3.12
5267,1.1,62.0,58.0,6.68,6.6,4.12
4743,1.21,60.5,60.0,6.81,6.72,4.09
12454,2.04,60.6,61.0,8.15,8.09,4.92
17999,2.35,62.6,60.0,8.42,8.38,5.26
876,0.41,61.4,60.0,4.78,4.73,2.92
4890,1.04,62.6,59.0,6.43,6.47,4.04
18795,2.04,58.1,60.0,8.37,8.28,4.84
9959,1.52,60.1,60.0,7.45,7.39,4.46
10012,1.51,61.2,60.0,7.46,7.37,4.54
540,0.3,62.2,60.0,4.28,4.24,2.65
5055,1.02,59.6,57.0,6.63,6.55,3.93
2311,0.72,62.2,57.0,5.75,5.72,3.57
5480,1.16,60.2,59.0,6.84,6.77,4.1
5291,1.12,61.9,59.0,6.66,6.52,4.08
18559,2.09,61.1,56.0,8.3,8.23,5.05
12998,1.72,61.4,59.0,7.71,7.64,4.71
9697,1.5,58.8,59.0,7.53,7.47,4.41
4980,1.2,62.8,56.0,6.76,6.68,4.22
6573,1.21,59.8,58.0,6.95,6.9,4.14
666,0.37,63.0,58.0,4.59,4.55,2.88
13844,2.07,61.1,58.0,8.27,8.2,5.03
17778,2.08,62.6,59.0,8.13,8.1,5.08
6776,1.22,61.8,57.0,6.86,6.82,4.23
6701,1.28,59.9,59.0,7.08,7.05,4.23
5718,1.2,62.4,58.0,6.76,6.79,4.23
16733,2.01,60.6,62.0,8.08,8.05,4.89
4037,1.02,59.1,60.0,6.59,6.54,3.88
15801,2.19,62.3,62.0,8.27,8.25,5.15
5746,1.2,62.7,56.0,6.78,6.75,4.24
18656,2.12,61.1,60.0,8.18,8.26,5.02
4274,1.03,62.4,58.0,6.5,6.42,4.03
4406,1.03,58.6,61.0,6.64,6.6,3.88
558,0.31,62.7,58.0,4.34,4.31,2.71
5161,1.05,59.3,58.0,6.65,6.61,3.93
2006,0.71,61.0,58.0,5.73,5.77,3.51
5363,1.12,62.2,60.0,6.65,6.59,4.12
1242,0.53,59.4,60.0,5.26,5.24,3.12
14476,2.07,61.2,60.0,8.2,8.12,4.99
2376,0.72,61.5,59.0,5.71,5.67,3.5
573,0.31,61.1,55.0,4.39,4.35,2.67
5751,1.17,62.5,57.0,6.79,6.75,4.23
5461,1.06,61.0,60.0,6.59,6.56,4.01
1822,0.69,62.8,58.0,5.65,5.62,3.54
4764,1.07,60.7,60.0,6.64,6.61,4.02
666,0.4,62.7,58.0,4.65,4.69,2.93
612,0.34,62.1,59.0,4.5,4.46,2.78
9833,1.51,61.3,60.0,7.29,7.33,4.48
8566,1.52,61.2,58.0,7.53,7.43,4.57
3511,1.0,62.2,51.0,6.47,6.4,4.0
3991,1.0,61.8,60.0,6.37,6.31,3.92
10738,1.58,61.5,59.0,7.47,7.45,4.59
11709,1.7,62.5,60.0,7.54,7.49,4.7
10874,1.64,59.2,58.0,7.76,7.68,4.57
4513,1.01,62.3,58.0,6.42,6.35,3.98
5975,1.2,62.9,55.0,6.77,6.74,4.25
14502,2.01,60.2,58.0,8.06,8.03,4.84
2369,0.77,60.7,58.0,5.95,5.91,3.6
1219,0.5,62.1,60.0,5.06,5.02,3.13
5050,1.13,60.9,59.0,6.79,6.7,4.11
4796,1.02,62.0,60.0,6.37,6.4,3.96
2207,0.71,62.5,60.0,5.75,5.68,3.57
6664,1.26,62.2,58.0,6.93,6.87,4.29
16956,2.01,58.5,58.0,8.3,8.25,4.84
17849,2.01,61.3,59.0,8.16,8.08,4.98
17688,2.01,62.7,59.0,8.03,8.08,5.05
5554,1.16,61.2,57.0,6.84,6.76,4.16
5315,1.11,62.8,61.0,6.63,6.56,4.14
3816,0.93,61.8,59.0,6.23,6.27,3.86
5506,1.15,62.0,58.0,6.77,6.66,4.16
10519,1.51,60.6,59.0,7.45,7.41,4.5
5139,1.15,60.9,57.0,6.8,6.72,4.12
18115,2.04,63.0,58.0,8.1,8.03,5.08
3730,0.9,60.7,59.0,6.26,6.19,3.78
5793,1.21,62.8,59.0,6.72,6.68,4.21
4884,1.02,60.5,60.0,6.58,6.51,3.96
5004,1.17,62.3,57.0,6.75,6.71,4.19
7395,1.31,59.3,59.0,7.18,7.13,4.24
7754,1.61,62.8,58.0,7.47,7.4,4.67
2201,0.74,60.9,60.0,5.81,5.75,3.52
4513,1.01,62.3,61.0,6.39,6.32,3.96
8223,1.4,62.2,58.0,7.16,7.12,4.44
14863,2.06,62.4,59.0,8.11,8.07,5.05
5204,1.01,61.8,59.0,6.38,6.33,3.93
12341,2.04,62.2,60.0,8.07,8.0,5.0
9193,1.71,58.1,59.0,7.88,7.81,4.56
17016,2.19,61.6,58.0,8.35,8.3,5.13
5822,1.2,62.2,59.0,6.79,6.71,4.2
1247,0.57,61.6,58.0,5.37,5.34,3.3
18254,2.53,62.1,59.0,8.83,8.73,5.45
8624,1.4,60.5,60.0,7.22,7.16,4.35
647,0.35,62.4,58.0,4.54,4.47,2.81
4191,1.01,60.3,59.0,6.45,6.42,3.88
3624,0.92,62.4,58.0,6.19,6.22,3.87
11455,1.62,62.2,58.0,7.5,7.46,4.65
540,0.3,61.6,62.0,4.3,4.24,2.63
18295,2.01,61.4,56.0,8.19,8.13,5.01
4785,1.06,61.6,59.0,6.54,6.55,4.03
10990,1.56,61.9,59.0,7.46,7.4,4.6
3984,0.95,62.9,58.0,6.26,6.21,3.92
5592,1.2,62.4,59.0,6.72,6.68,4.18
4719,1.12,61.6,58.0,6.72,6.62,4.11
