,price,carat,cut,color,clarity,depth,table,x,y,z,city
16362,1994.0,0.54,Premium,D,VS1,61.1,58.0,5.24,5.3,3.22,Las Vegas
16363,505.0,0.32,Very Good,H,VS2,62.4,58.0,4.33,4.36,2.71,Zurich
16364,906.0,0.35,Ideal,G,VS1,62.5,55.0,4.55,4.51,2.83,London
16365,828.0,0.32,Ideal,F,VS2,61.6,57.0,4.43,4.4,2.72,Madrid
16366,11206.0,1.52,Premium,H,VS2,59.4,59.0,7.49,7.45,4.44,Luxembourg
16367,12506.0,1.57,Ideal,G,VS2,62.7,55.0,7.42,7.49,4.68,London
16368,511.0,0.33,Ideal,H,SI1,60.9,56.0,4.5,4.53,2.75,Madrid
16369,7466.0,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,Tel Aviv
16370,4664.0,0.9,Very Good,H,VVS1,62.1,59.0,6.17,6.19,3.84,London
16371,9979.0,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,Surat
16372,7236.0,1.31,Good,I,VS2,62.5,56.0,7.03,6.98,4.38,Madrid
16373,3463.0,0.91,Very Good,D,SI2,62.0,62.0,6.16,6.25,3.85,Kimberly
16374,2583.0,0.74,Very Good,F,SI1,61.5,58.0,5.82,5.85,3.59,Amsterdam
16375,473.0,0.3,Good,H,VS2,63.5,54.0,4.27,4.3,2.72,Surat
16376,2263.0,0.6,Ideal,D,SI1,61.7,56.0,5.39,5.44,3.34,Paris
16377,2167.0,0.61,Ideal,G,VS1,60.9,57.0,5.46,5.5,3.34,Amsterdam
16378,1067.0,0.32,Ideal,D,VVS1,61.3,57.0,4.39,4.42,2.7,Kimberly
16379,864.0,0.31,Ideal,E,VVS2,60.2,57.0,4.39,4.41,2.65,Amsterdam
16380,2060.0,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,Dubai
16381,6351.0,1.22,Premium,E,SI2,61.5,58.0,6.85,6.81,4.2,New York City
16382,633.0,0.25,Ideal,E,VVS2,61.1,56.0,4.08,4.11,2.5,New York City
16383,5408.0,1.11,Ideal,G,SI1,61.9,57.0,6.63,6.66,4.11,Antwerp
16384,2285.0,0.7,Premium,G,SI1,61.6,61.0,5.7,5.63,3.49,Antwerp
16385,4158.0,0.92,Good,D,SI1,63.1,58.0,6.11,6.16,3.87,Surat
16386,686.0,0.34,Very Good,H,VVS2,61.4,58.0,4.46,4.5,2.75,Antwerp
16387,526.0,0.24,Ideal,E,VVS2,61.3,57.0,4.0,4.02,2.46,New York City
16388,1569.0,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,New York City
16389,3357.0,0.77,Premium,F,VS1,62.7,58.0,5.82,5.88,3.67,Kimberly
16390,432.0,0.32,Good,I,SI1,63.9,55.0,4.34,4.36,2.78,Surat
16391,18295.0,2.01,Premium,H,SI1,61.4,56.0,8.19,8.13,5.01,Antwerp
16392,5521.0,1.0,Very Good,F,SI1,63.3,58.0,6.34,6.36,4.02,Tel Aviv
16393,11153.0,1.51,Very Good,G,SI1,62.9,57.0,7.27,7.3,4.58,Las Vegas
16394,5358.0,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,Paris
16395,882.0,0.4,Good,E,SI1,63.7,56.0,4.69,4.66,2.98,Tel Aviv
16396,706.0,0.35,Ideal,F,VS2,62.1,57.0,4.53,4.55,2.82,Surat
16397,5088.0,1.18,Very Good,E,SI2,62.5,60.0,6.7,6.74,4.2,Surat
16398,544.0,0.31,Premium,G,VS2,59.9,59.0,4.38,4.4,2.63,Amsterdam
16399,4854.0,1.24,Premium,H,SI2,62.1,58.0,6.92,6.88,4.28,London
16400,2753.0,0.7,Very Good,E,SI1,61.2,57.0,5.68,5.73,3.49,Antwerp
16401,4031.0,1.06,Premium,H,SI2,62.6,58.0,6.52,6.46,4.06,Paris
16402,6533.0,1.01,Very Good,F,VS2,63.3,57.0,6.41,6.33,4.03,Madrid
16403,1577.0,0.52,Ideal,G,VS2,62.2,55.0,5.18,5.14,3.21,Amsterdam
16404,7083.0,1.0,Fair,D,VS1,55.9,60.0,6.77,6.71,4.38,Madrid
16405,3131.0,0.71,Very Good,D,VS2,60.3,62.0,5.69,5.76,3.45,Kimberly
16406,1316.0,0.5,Ideal,E,SI1,61.6,57.0,5.09,5.13,3.15,Luxembourg
16407,825.0,0.36,Very Good,F,VS1,60.1,59.0,4.62,4.66,2.78,Las Vegas
16408,6418.0,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,New York City
16409,754.0,0.3,Very Good,D,VVS2,63.0,56.0,4.29,4.31,2.71,Madrid
16410,811.0,0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,Zurich
16411,658.0,0.3,Ideal,E,VS2,61.5,55.0,4.32,4.4,2.68,Las Vegas
16412,1173.0,0.53,Ideal,I,VS2,61.9,54.0,5.21,5.23,3.23,Tel Aviv
16413,773.0,0.35,Ideal,H,VVS1,61.6,55.0,4.55,4.57,2.81,London
16414,17265.0,2.2,Premium,H,SI1,61.2,59.0,8.42,8.37,0.0,Surat
16415,1689.0,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,Luxembourg
16416,11584.0,1.4,Very Good,G,VS1,59.9,56.0,7.31,7.34,4.39,Surat
16417,942.0,0.31,Ideal,D,VS2,61.5,56.0,4.36,4.35,2.68,Antwerp
16418,9900.0,1.5,Premium,E,SI2,61.2,59.0,7.36,7.41,4.52,Tel Aviv
16419,5636.0,1.1,Ideal,H,SI1,62.2,55.0,6.66,6.62,4.13,Kimberly
16420,3409.0,0.72,Ideal,E,SI1,60.5,55.0,5.8,5.86,3.53,Antwerp
16421,876.0,0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,Kimberly
16422,1094.0,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,Antwerp
16423,2893.0,0.75,Ideal,F,VS2,62.5,57.0,5.78,5.83,3.63,London
16424,990.0,0.32,Premium,F,VVS1,62.7,60.0,4.35,4.32,2.72,Surat
16425,4435.0,1.2,Premium,J,VS2,58.0,59.0,6.98,6.92,4.03,Paris
16426,810.0,0.36,Ideal,E,SI1,61.4,57.0,4.59,4.56,2.81,Kimberly
16427,638.0,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,London
16428,1656.0,0.51,Very Good,E,VS2,60.5,56.0,5.18,5.24,3.15,Dubai
16429,2131.0,0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41,Tel Aviv
16430,13132.0,2.02,Ideal,J,SI1,62.2,57.0,8.06,8.11,5.03,Madrid
16431,4574.0,1.0,Very Good,H,SI1,62.4,58.0,6.37,6.42,3.99,New York City
16432,544.0,0.31,Very Good,I,VVS2,62.2,57.0,4.34,4.37,2.71,Surat
16433,2241.0,0.72,Ideal,F,SI2,62.1,57.0,5.72,5.75,3.56,Surat
16434,650.0,0.35,Very Good,H,VVS2,61.0,57.0,4.54,4.57,2.77,Amsterdam
16435,15247.0,1.26,Ideal,F,VVS1,61.1,57.0,6.96,6.98,4.26,Zurich
16436,4746.0,1.02,Ideal,F,SI2,61.8,57.0,6.43,6.49,3.99,Kimberly
16437,4689.0,1.13,Premium,H,SI1,62.1,58.0,6.7,6.66,4.15,Paris
16438,3267.0,0.9,Good,F,SI2,61.9,62.0,6.07,6.12,3.77,Luxembourg
16439,1687.0,0.51,Ideal,F,VS2,60.6,56.0,5.19,5.17,3.14,Antwerp
16440,1138.0,0.52,Premium,H,SI1,61.6,57.0,5.2,5.15,3.19,Paris
16441,1071.0,0.3,Ideal,E,VVS1,61.3,57.0,4.32,4.36,2.66,Amsterdam
16442,776.0,0.3,Very Good,G,VS1,63.1,56.0,4.26,4.24,2.68,Surat
16443,4480.0,1.0,Ideal,E,SI1,62.6,56.0,6.37,6.29,3.96,Tel Aviv
16444,476.0,0.25,Good,E,VVS2,64.9,58.0,3.95,3.97,2.57,Kimberly
16445,8879.0,1.51,Premium,E,SI2,58.8,62.0,7.5,7.41,4.39,Antwerp
16446,3818.0,1.01,Premium,I,SI2,62.6,55.0,6.43,6.38,4.01,Antwerp
16447,3704.0,0.9,Premium,F,SI2,61.5,59.0,6.23,6.2,3.82,Tel Aviv
16448,435.0,0.31,Ideal,E,SI2,61.7,56.0,4.35,4.4,2.7,Madrid
16449,11746.0,1.51,Good,G,VS2,64.2,54.0,7.27,7.18,4.64,New York City
16450,1040.0,0.42,Ideal,D,SI1,61.9,56.0,4.84,4.82,2.99,Antwerp
16451,1727.0,0.53,Ideal,E,VS2,61.0,57.0,5.26,5.23,3.2,Antwerp
16452,2942.0,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,London
16453,3965.0,1.18,Very Good,E,I1,63.3,57.0,6.7,6.64,4.22,Paris
16454,8415.0,1.06,Very Good,G,IF,61.2,57.0,6.52,6.56,4.0,Surat
16455,789.0,0.3,Very Good,G,VVS1,62.4,57.0,4.27,4.29,2.67,Las Vegas
16456,1067.0,0.33,Ideal,F,VVS2,62.4,56.0,4.43,4.41,2.76,Kimberly
16457,1026.0,0.39,Premium,E,VS1,59.6,60.0,4.72,4.75,2.82,Tel Aviv
16458,3427.0,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,Dubai
16459,704.0,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,Tel Aviv
16460,1959.0,0.51,Very Good,D,VS1,62.2,59.0,5.1,5.13,3.18,Dubai
16461,802.0,0.31,Very Good,G,VS1,63.3,56.0,4.33,4.29,2.73,Amsterdam
16462,3933.0,0.83,Ideal,D,SI1,61.5,53.0,6.09,6.07,3.74,Madrid
16463,4558.0,1.02,Premium,H,SI1,60.3,59.0,6.5,6.44,3.9,Kimberly
16464,722.0,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,London
16465,4586.0,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,New York City
16466,5854.0,1.0,Very Good,H,VS2,61.3,63.0,6.38,6.4,3.92,Surat
16467,1007.0,0.41,Ideal,F,VS1,62.7,55.0,4.74,4.77,2.98,Las Vegas
16468,2100.0,0.54,Premium,D,VS1,61.1,58.0,5.3,5.24,3.22,Luxembourg
16469,13312.0,1.01,Very Good,D,VVS1,62.8,57.0,6.36,6.41,4.01,Antwerp
16470,4946.0,1.02,Ideal,D,SI2,61.4,56.0,6.42,6.57,3.99,Zurich
16471,3876.0,1.03,Premium,E,SI2,61.7,61.0,6.49,6.45,3.99,Antwerp
16472,2701.0,0.71,Ideal,I,IF,61.7,59.0,5.7,5.74,3.53,Surat
16473,802.0,0.31,Ideal,H,VVS2,62.4,57.0,4.36,4.32,2.71,Las Vegas
16474,11081.0,1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,Dubai
16475,829.0,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,Surat
16476,3340.0,0.74,Ideal,F,VS1,62.0,54.8,5.81,5.83,3.61,Paris
16477,17143.0,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,New York City
16478,11051.0,1.13,Ideal,F,VVS1,61.7,56.0,6.68,6.75,4.14,London
16479,2980.0,0.7,Ideal,E,VS2,61.5,57.0,5.67,5.78,3.52,Amsterdam
16480,1560.0,0.54,Ideal,H,VS1,61.0,56.0,5.25,5.27,3.21,Madrid
16481,605.0,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,New York City
16482,984.0,0.34,Ideal,G,IF,62.2,56.0,4.45,4.46,2.77,Kimberly
16483,6290.0,1.04,Ideal,G,VS2,61.9,57.0,6.5,6.46,4.01,Las Vegas
16484,5013.0,1.0,Good,D,SI1,64.8,58.0,6.23,6.27,4.05,Antwerp
16485,1433.0,0.43,Ideal,G,IF,61.8,55.0,4.85,4.89,3.01,Kimberly
16486,2529.0,0.5,Ideal,F,IF,60.6,58.0,5.13,5.16,3.12,Surat
16487,791.0,0.41,Premium,D,SI1,62.1,59.0,4.74,4.76,2.95,Luxembourg
16488,2553.0,0.59,Ideal,E,VVS2,60.2,56.0,5.46,5.51,3.3,Kimberly
16489,16062.0,2.3,Ideal,J,VS2,62.4,56.0,8.44,8.49,5.28,Surat
16490,14199.0,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,Tel Aviv
16491,3249.0,0.83,Very Good,H,VS2,61.7,59.0,5.95,6.02,3.69,Kimberly
16492,15805.0,1.76,Premium,E,SI1,60.5,58.0,7.93,7.84,4.77,Paris
16493,1928.0,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,Surat
16494,1781.0,0.51,Premium,G,VS1,62.3,58.0,5.13,5.08,3.18,Antwerp
16495,403.0,0.26,Very Good,D,VS2,60.8,59.0,4.13,4.16,2.52,Surat
16496,8299.0,1.52,Premium,G,SI2,60.9,57.0,7.5,7.44,4.55,Antwerp
16497,4395.0,1.01,Premium,G,SI1,62.3,60.0,6.31,6.25,3.91,Surat
16498,2161.0,0.62,Very Good,G,VS1,60.1,58.0,5.52,5.54,3.32,Surat
16499,2554.0,0.63,Premium,D,VS1,59.2,61.0,5.6,5.55,3.3,Antwerp
16500,2839.0,0.7,Ideal,F,VS1,62.4,53.0,5.73,5.71,3.57,Kimberly
16501,18700.0,1.28,Ideal,E,IF,60.7,57.0,7.09,6.99,4.27,Madrid
16502,6627.0,1.06,Very Good,F,VS2,62.7,55.0,6.54,6.5,4.09,Madrid
16503,10463.0,1.2,Ideal,G,VVS2,62.2,53.0,6.8,6.84,4.24,Dubai
16504,11746.0,1.51,Premium,G,VS2,58.1,61.0,7.57,7.54,4.39,Surat
16505,749.0,0.31,Very Good,E,VVS2,62.4,56.0,4.32,4.35,2.7,London
16506,1235.0,0.32,Premium,F,VVS1,60.7,58.0,4.4,4.43,2.68,Amsterdam
16507,2360.0,0.57,Ideal,F,VVS2,62.0,55.0,5.31,5.3,3.29,Kimberly
16508,2683.0,0.71,Premium,D,VS2,62.7,58.0,5.67,5.53,3.54,Dubai
16509,1846.0,0.56,Ideal,D,VS2,62.7,57.0,5.28,5.25,3.3,Dubai
16510,5172.0,1.01,Very Good,H,SI1,63.0,57.0,6.34,6.36,4.0,Kimberly
16511,591.0,0.32,Good,H,SI1,63.7,55.0,4.33,4.3,2.75,Antwerp
16512,4435.0,1.0,Fair,G,VS2,69.8,54.0,6.03,5.94,4.18,Dubai
16513,911.0,0.44,Ideal,H,SI1,61.6,56.0,4.87,4.93,3.02,Antwerp
16514,10761.0,1.01,Ideal,D,VVS2,61.7,57.0,6.43,6.47,3.98,Surat
16515,3399.0,0.7,Ideal,F,VS1,61.6,55.0,5.68,5.71,3.51,Paris
16516,6577.0,1.35,Premium,I,SI1,59.2,59.0,7.24,7.18,4.27,Dubai
16517,1872.0,0.52,Ideal,F,VS1,62.2,55.0,5.18,5.14,3.21,Madrid
16518,15002.0,1.54,Premium,E,VS2,62.3,58.0,7.31,7.39,4.58,Kimberly
16519,3204.0,1.02,Ideal,G,SI2,62.3,56.0,6.39,6.35,3.97,Antwerp
16520,3073.0,0.7,Very Good,G,VVS1,63.1,56.0,5.64,5.67,3.57,Paris
16521,1094.0,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,Zurich
16522,9542.0,1.42,Good,F,VS2,63.7,57.0,7.08,6.99,4.48,Kimberly
16523,11973.0,1.27,Ideal,F,VS1,61.6,55.0,6.97,7.03,4.31,Madrid
16524,875.0,0.41,Ideal,E,VS2,62.3,54.0,4.74,4.8,2.97,Kimberly
16525,579.0,0.33,Very Good,E,SI1,60.2,58.0,4.49,4.55,2.72,Kimberly
16526,2771.0,0.71,Ideal,G,VS2,61.9,57.0,5.73,5.77,3.56,London
16527,4351.0,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,Luxembourg
16528,2176.0,0.7,Fair,H,SI1,64.5,59.0,5.54,5.51,3.56,Zurich
16529,468.0,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,Surat
16530,673.0,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,Amsterdam
16531,1821.0,0.53,Very Good,F,VS1,61.5,59.0,5.19,5.22,3.2,Zurich
16532,6352.0,1.02,Ideal,G,VS2,62.5,57.0,6.41,6.45,4.02,Antwerp
16533,3998.0,1.01,Very Good,I,SI2,63.7,57.0,6.32,6.36,4.04,New York City
16534,18242.0,3.01,Good,I,SI2,63.9,60.0,9.06,9.01,5.77,Kimberly
16535,1073.0,0.49,Premium,F,SI2,62.2,59.0,5.09,5.04,3.15,London
16536,473.0,0.3,Very Good,H,VS2,61.1,61.0,4.29,4.32,2.63,Surat
16537,755.0,0.41,Ideal,E,SI1,62.7,57.0,4.74,4.77,2.98,Surat
16538,1698.0,0.59,Ideal,I,VVS1,61.6,55.0,5.4,5.45,3.34,Madrid
16539,1080.0,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,London
16540,9240.0,1.24,Ideal,E,VS2,62.0,57.0,6.87,6.9,4.27,Kimberly
16541,558.0,0.31,Very Good,I,VS2,63.2,55.0,4.4,4.3,2.75,Las Vegas
16542,746.0,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,Antwerp
16543,751.0,0.34,Ideal,H,VVS1,61.1,56.0,4.51,4.56,2.77,Surat
16544,8133.0,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,Antwerp
16545,651.0,0.41,Very Good,J,IF,60.8,56.0,4.83,4.87,2.95,Surat
16546,3431.0,0.71,Ideal,G,VS1,61.5,55.0,5.72,5.77,3.54,New York City
16547,12084.0,1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,Surat
16548,5783.0,1.06,Premium,H,VS2,62.0,58.0,6.5,6.57,4.05,Paris
16549,830.0,0.45,Premium,I,SI2,60.1,59.0,4.96,4.92,3.02,Las Vegas
16550,3136.0,1.0,Fair,E,SI2,67.0,53.0,6.19,6.13,4.13,Tel Aviv
16551,632.0,0.4,Ideal,G,SI2,62.0,56.0,4.73,4.76,2.94,Madrid
16552,709.0,0.3,Premium,D,SI1,62.2,58.0,4.31,4.28,2.67,Surat
16553,406.0,0.31,Very Good,I,VS2,59.3,59.0,4.38,4.42,2.61,New York City
16554,8321.0,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,Antwerp
16555,367.0,0.2,Ideal,E,VS2,59.7,55.0,3.86,3.84,2.3,Kimberly
16556,14709.0,1.51,Premium,E,VS2,62.2,59.0,7.36,7.4,4.59,Luxembourg
16557,1979.0,0.58,Very Good,H,VVS1,63.3,55.0,5.27,5.31,3.35,Antwerp
16558,7602.0,1.11,Ideal,D,VS2,62.0,57.0,6.62,6.67,4.12,Tel Aviv
16559,5280.0,1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,Amsterdam
16560,1576.0,0.52,Ideal,E,VS2,61.3,57.0,5.19,5.22,3.19,Luxembourg
16561,11475.0,2.02,Very Good,J,SI2,63.5,57.0,7.94,8.02,5.07,Tel Aviv
16562,625.0,0.31,Ideal,F,VS2,62.0,56.0,4.35,4.39,2.71,Luxembourg
16563,5509.0,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,Las Vegas
16564,1951.0,0.56,Good,E,VS1,59.8,61.0,5.35,5.36,3.2,Antwerp
16565,757.0,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.38,2.69,Paris
16566,7821.0,1.07,Ideal,H,VVS2,61.3,57.0,6.6,6.62,4.05,Surat
16567,781.0,0.33,Ideal,D,VS2,62.1,56.0,4.42,4.47,2.76,New York City
16568,10863.0,3.0,Good,I,I1,57.0,64.0,9.38,9.31,5.33,Surat
16569,17535.0,1.97,Premium,H,VS2,62.9,59.0,8.01,7.9,5.0,Las Vegas
16570,4070.0,0.8,Ideal,F,VS1,62.8,56.0,5.91,5.96,3.73,Antwerp
16571,1111.0,0.4,Very Good,F,VVS1,62.3,60.0,4.65,4.69,2.91,Antwerp
16572,15671.0,1.04,Premium,D,IF,60.6,56.0,6.6,6.54,3.98,New York City
16573,738.0,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,Madrid
16574,4310.0,1.04,Very Good,H,SI1,63.2,57.0,6.45,6.4,4.06,Surat
16575,7549.0,1.35,Very Good,H,VS2,62.3,57.0,7.06,7.12,4.42,Madrid
16576,5904.0,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,Las Vegas
16577,1629.0,0.5,Premium,E,VS2,61.8,59.0,5.12,5.08,3.15,Madrid
16578,1690.0,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,Madrid
16579,2720.0,0.83,Ideal,H,SI1,62.4,57.0,6.03,5.98,3.75,Kimberly
16580,1067.0,0.32,Ideal,D,VVS1,61.9,56.0,4.36,4.39,2.71,Zurich
16581,4707.0,1.01,Very Good,H,SI1,63.3,57.0,6.41,6.36,4.04,Antwerp
16582,6030.0,1.25,Ideal,H,SI2,61.6,55.0,6.89,6.94,4.26,New York City
16583,645.0,0.32,Ideal,F,VS2,61.7,55.0,4.4,4.41,2.72,London
16584,573.0,0.4,Ideal,I,SI1,61.8,55.0,4.74,4.78,2.94,London
16585,12400.0,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,Kimberly
16586,7258.0,1.01,Very Good,F,VS2,62.8,57.0,6.34,6.44,4.01,Las Vegas
16587,6250.0,1.03,Ideal,D,SI1,61.9,57.0,6.52,6.54,4.04,Kimberly
16588,2409.0,0.8,Premium,H,SI2,61.6,59.0,5.92,5.86,3.63,Amsterdam
16589,629.0,0.43,Good,J,SI2,63.7,57.0,4.79,4.76,3.04,Kimberly
16590,2083.0,0.62,Fair,F,VS1,60.0,64.0,5.69,5.48,3.36,Paris
16591,3838.0,0.71,Ideal,D,VS2,61.0,56.0,5.76,5.81,3.53,Amsterdam
16592,13250.0,1.73,Premium,I,VS1,61.8,58.0,7.75,7.68,4.76,Zurich
16593,2694.0,0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,Las Vegas
16594,4811.0,1.04,Premium,D,SI2,61.0,59.0,6.54,6.51,3.98,Madrid
16595,8733.0,1.22,Premium,F,VS2,62.0,58.0,6.89,6.86,4.26,Dubai
16596,544.0,0.31,Ideal,G,VS2,62.7,57.0,4.31,4.34,2.71,Madrid
16597,2676.0,0.56,Ideal,F,VVS2,61.1,57.0,5.32,5.35,3.25,Luxembourg
16598,1689.0,0.52,Ideal,G,VS1,62.3,55.0,5.14,5.16,3.21,London
16599,789.0,0.31,Ideal,E,VVS2,61.5,59.0,4.36,4.39,2.69,Amsterdam
16600,1047.0,0.5,Good,I,VS2,60.4,64.0,5.12,5.08,3.08,Paris
16601,1385.0,0.52,Premium,D,SI2,61.7,56.0,5.17,5.14,3.18,Antwerp
16602,898.0,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,Dubai
16603,4242.0,1.01,Premium,H,SI2,59.9,59.0,6.55,6.48,3.9,Amsterdam
16604,1840.0,0.7,Good,H,SI1,65.4,59.0,5.46,5.52,3.59,Dubai
16605,591.0,0.32,Premium,H,SI1,62.6,55.0,4.38,4.37,2.74,Surat
16606,944.0,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,Surat
16607,10126.0,1.28,Ideal,G,VS1,62.1,57.0,6.91,6.94,4.3,Antwerp
16608,878.0,0.3,Ideal,G,VVS2,62.7,57.0,4.29,4.26,2.68,Tel Aviv
16609,664.0,0.29,Ideal,D,VVS2,62.8,56.0,4.23,4.3,2.68,Madrid
16610,4548.0,1.2,Good,J,VS2,63.7,58.0,6.68,6.61,4.23,New York City
16611,1260.0,0.55,Very Good,F,SI1,62.9,58.0,5.23,5.26,3.3,London
16612,889.0,0.41,Very Good,F,VS1,62.1,60.0,4.72,4.75,2.94,Las Vegas
16613,5882.0,1.04,Premium,F,SI1,59.5,60.0,6.62,6.59,3.93,Luxembourg
16614,2540.0,1.03,Good,I,I1,57.9,59.0,6.67,6.62,3.85,Surat
16615,766.0,0.31,Ideal,D,VS1,60.5,57.0,4.4,4.43,2.67,Zurich
16616,2016.0,0.56,Ideal,F,VS1,61.9,55.0,5.36,5.32,3.3,Madrid
16617,1237.0,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,New York City
16618,763.0,0.3,Good,E,VVS1,57.8,60.0,4.45,4.48,2.58,Kimberly
16619,1845.0,0.5,Premium,D,VS2,61.2,60.0,5.12,5.08,3.12,Las Vegas
16620,2177.0,0.7,Very Good,F,SI2,56.9,62.0,5.87,5.9,3.35,Luxembourg
16621,4800.0,0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32,Surat
16622,2294.0,0.71,Premium,I,VS2,62.1,59.0,5.7,5.73,3.55,Tel Aviv
16623,1787.0,0.51,Ideal,D,VS2,62.3,55.0,5.12,5.19,3.21,Las Vegas
16624,663.0,0.36,Ideal,D,SI1,61.6,56.0,4.54,4.58,2.81,Paris
16625,945.0,0.42,Ideal,G,SI1,62.5,56.0,4.83,4.8,3.01,Luxembourg
16626,2052.0,0.62,Ideal,H,VVS2,62.0,56.0,5.46,5.48,3.39,Amsterdam
16627,6612.0,1.0,Ideal,G,VS2,62.1,57.0,6.42,6.37,3.97,Amsterdam
16628,4588.0,1.01,Very Good,D,SI2,58.3,59.0,6.63,6.67,3.88,Zurich
16629,1314.0,0.55,Ideal,H,SI1,61.6,55.0,5.29,5.32,3.27,Luxembourg
16630,1179.0,0.42,Premium,G,VVS1,62.7,58.0,4.74,4.79,2.99,Surat
16631,2772.0,0.73,Very Good,H,VVS1,60.4,59.0,5.83,5.89,3.54,Antwerp
16632,1569.0,0.51,Very Good,D,SI1,62.3,57.0,5.08,5.13,3.18,Dubai
16633,5805.0,0.92,Ideal,F,VS2,61.2,56.0,6.25,6.3,3.84,Paris
16634,3858.0,1.0,Premium,F,SI2,60.4,58.0,6.47,6.44,3.9,Antwerp
16635,2334.0,0.72,Premium,H,SI1,59.9,58.0,5.85,5.81,3.49,Las Vegas
16636,2230.0,0.7,Very Good,F,SI1,62.2,58.0,5.66,5.69,3.53,Antwerp
16637,2263.0,0.53,Ideal,E,VVS2,61.9,55.0,5.19,5.22,3.22,Las Vegas
16638,2592.0,0.7,Very Good,E,SI1,63.5,58.0,5.65,5.62,3.58,London
16639,633.0,0.25,Very Good,F,VVS1,60.8,57.0,4.08,4.1,2.48,Dubai
16640,2161.0,0.7,Premium,F,SI1,61.3,59.0,5.71,5.74,3.51,Amsterdam
16641,1715.0,0.56,Ideal,H,VS1,61.1,57.0,5.31,5.34,3.25,Zurich
16642,3265.0,0.72,Ideal,F,VS1,61.1,56.0,5.76,5.79,3.53,Antwerp
16643,15923.0,2.0,Very Good,I,VS2,58.6,62.0,8.17,8.2,4.8,Surat
16644,6435.0,1.26,Premium,H,SI1,62.1,57.0,6.94,6.88,4.29,New York City
16645,1621.0,0.52,Very Good,E,VS2,62.8,55.0,5.11,5.15,3.22,Las Vegas
16646,2616.0,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,Luxembourg
16647,982.0,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89,Zurich
16648,847.0,0.38,Very Good,D,VS2,61.0,58.0,4.7,4.75,2.88,Surat
16649,4641.0,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,New York City
16650,576.0,0.32,Ideal,I,VS2,62.0,57.0,4.41,4.36,2.72,Luxembourg
16651,1173.0,0.4,Very Good,G,IF,61.8,58.0,4.69,4.73,2.91,Dubai
16652,641.0,0.3,Premium,F,SI1,62.1,61.0,4.29,4.25,2.65,Las Vegas
16653,829.0,0.35,Ideal,D,VS2,61.5,56.0,4.53,4.55,2.79,Antwerp
