,price,carat,depth,table,x,y,z,city,clarity,color,cut
10592,855,0.4,60.0,58.0,4.84,4.8,2.89,Amsterdam,SI2,D,Premium
10593,5126,0.93,60.1,57.0,6.33,6.41,3.83,Surat,SI1,G,Ideal
10594,902,0.39,60.6,57.0,4.72,4.75,2.87,Kimberly,VVS2,G,Ideal
10595,1345,0.56,62.8,55.0,5.28,5.26,3.31,New York City,SI1,G,Premium
10596,828,0.32,61.9,56.0,4.39,4.37,2.71,Kimberly,VS2,F,Ideal
10597,2409,0.7,62.1,55.0,5.68,5.72,3.54,Kimberly,SI1,F,Ideal
10598,596,0.4,63.1,59.0,4.65,4.7,2.95,Luxembourg,SI2,G,Good
10599,987,0.31,58.1,60.0,4.45,4.5,2.6,Dubai,IF,E,Very Good
10600,2745,0.51,61.9,54.0,5.17,5.11,3.18,Kimberly,VVS1,E,Ideal
10601,7134,1.21,62.2,55.0,6.79,6.83,4.23,Tel Aviv,VVS2,I,Ideal
10602,6591,1.02,62.6,56.0,6.4,6.44,4.02,London,VS2,G,Ideal
10603,1563,0.58,56.7,60.0,5.59,5.53,3.15,Amsterdam,SI2,D,Good
10604,5091,1.16,62.6,57.0,6.71,6.67,4.19,New York City,SI1,I,Ideal
10605,855,0.4,63.2,57.0,4.68,4.66,2.95,Madrid,SI2,E,Very Good
10606,1098,0.5,58.2,59.0,5.24,5.27,3.06,Antwerp,SI2,E,Good
10607,828,0.32,59.2,59.0,4.47,4.45,2.64,Amsterdam,VS1,G,Premium
10608,15238,2.2,63.0,59.0,8.22,8.19,5.17,Antwerp,SI2,I,Premium
10609,5756,1.01,58.9,61.0,6.46,6.55,3.83,Surat,VS2,G,Good
10610,3518,0.74,60.2,55.0,5.87,5.92,3.55,Surat,VS2,E,Ideal
10611,2608,0.54,62.7,60.0,5.14,5.1,3.21,Zurich,VS1,E,Premium
10612,536,0.34,63.9,56.0,4.43,4.4,2.82,Dubai,SI2,F,Good
10613,413,0.3,61.1,58.0,4.31,4.33,2.64,Madrid,SI2,D,Ideal
10614,523,0.32,61.2,56.0,4.42,4.44,2.71,Paris,VS2,H,Ideal
10615,680,0.38,61.9,56.0,4.63,4.68,2.88,New York City,VS2,H,Ideal
10616,664,0.29,62.3,58.0,4.22,4.25,2.64,New York City,VVS1,F,Very Good
10617,1608,0.5,60.3,58.0,5.14,5.21,3.12,Tel Aviv,VVS2,H,Ideal
10618,6542,1.23,62.3,58.0,6.79,6.83,4.24,New York City,SI1,H,Very Good
10619,8295,1.09,61.2,57.0,6.62,6.66,4.06,Luxembourg,VVS2,G,Ideal
10620,1554,0.6,62.4,56.0,5.37,5.4,3.36,Paris,SI1,F,Very Good
10621,2332,0.64,58.6,59.0,5.7,5.74,3.35,Antwerp,VS2,D,Very Good
10622,3806,0.9,62.3,58.0,6.05,6.27,3.84,Paris,SI2,D,Good
10623,2205,0.52,61.7,56.0,5.17,5.22,3.2,Amsterdam,VVS1,F,Very Good
10624,1763,0.7,61.6,63.0,5.59,5.68,3.47,Luxembourg,SI1,I,Good
10625,12979,2.03,62.1,59.0,8.12,8.06,5.02,London,SI1,J,Premium
10626,17393,1.59,61.2,58.0,7.49,7.58,4.61,Madrid,VS1,E,Premium
10627,5854,1.01,59.1,56.0,6.65,6.52,3.89,Surat,SI1,F,Premium
10628,3282,0.92,65.1,58.0,6.12,6.07,3.97,Kimberly,SI2,F,Fair
10629,868,0.33,61.7,54.0,4.47,4.48,2.76,Surat,VVS1,G,Ideal
10630,9133,1.23,61.4,56.0,6.96,6.91,4.26,Paris,VS1,G,Ideal
10631,687,0.24,62.6,57.0,3.92,4.0,2.48,Tel Aviv,VS1,D,Ideal
10632,1722,0.53,60.2,55.0,5.25,5.28,3.17,Paris,VS1,G,Very Good
10633,828,0.32,60.2,59.0,4.43,4.4,2.66,Paris,VS2,F,Premium
10634,749,0.37,61.4,59.0,4.61,4.55,2.81,Surat,VS1,I,Premium
10635,1252,0.46,61.5,55.0,4.98,5.01,3.07,Amsterdam,VS2,H,Ideal
10636,4404,0.97,62.8,55.0,6.25,6.3,3.94,Surat,SI1,H,Very Good
10637,8848,1.71,62.9,58.0,7.64,7.58,4.79,Antwerp,SI1,J,Premium
10638,4268,1.03,62.3,56.0,6.51,6.43,4.03,Kimberly,SI2,F,Ideal
10639,2737,0.7,62.5,59.0,5.65,5.62,3.52,Paris,VS2,E,Premium
10640,1388,0.58,62.9,57.0,5.3,5.35,3.35,London,SI1,G,Very Good
10641,829,0.35,62.4,55.0,4.48,4.52,2.81,Luxembourg,VS2,D,Ideal
10642,16442,2.03,56.8,61.0,8.52,8.42,4.81,New York City,SI2,H,Very Good
10643,3990,0.9,62.7,57.0,6.1,6.15,3.84,Dubai,SI2,D,Ideal
10644,2930,0.71,61.7,57.0,5.75,5.7,3.53,Dubai,VVS1,G,Ideal
10645,819,0.3,62.6,56.0,4.28,4.25,2.67,Antwerp,VVS1,H,Ideal
10646,540,0.3,63.9,55.0,4.27,4.24,2.72,Antwerp,SI1,H,Good
10647,718,0.3,62.2,57.0,4.26,4.29,2.66,Kimberly,VS1,D,Ideal
10648,17068,2.01,60.1,61.0,8.14,8.06,4.87,Zurich,VS2,H,Premium
10649,705,0.41,63.2,58.0,4.68,4.72,2.97,Madrid,SI1,E,Good
10650,1642,0.67,56.0,67.0,5.81,5.78,3.25,Kimberly,SI1,F,Fair
10651,1974,0.7,65.3,54.0,5.58,5.54,3.63,Antwerp,SI1,F,Fair
10652,1407,0.58,58.5,55.0,5.52,5.39,3.19,Zurich,SI1,E,Premium
10653,6774,1.12,62.2,54.0,6.65,6.62,4.13,Antwerp,VS2,G,Ideal
10654,11562,1.55,62.6,58.0,7.4,7.34,4.61,Surat,VS1,H,Premium
10655,391,0.24,61.2,56.0,4.0,4.03,2.46,Luxembourg,VS1,G,Very Good
10656,1581,0.52,61.8,57.0,5.16,5.19,3.2,Dubai,VVS2,H,Ideal
10657,8652,1.27,61.4,56.0,6.95,6.97,4.27,Madrid,VS1,H,Ideal
10658,18462,2.16,61.4,55.0,8.34,8.27,5.1,Tel Aviv,VS1,J,Ideal
10659,720,0.32,62.8,58.0,4.35,4.31,2.72,Antwerp,VS2,G,Premium
10660,4460,0.9,63.7,56.0,6.15,6.07,3.89,Amsterdam,VS1,G,Good
10661,945,0.42,60.2,57.0,4.88,4.85,2.93,Zurich,VVS1,I,Ideal
10662,16580,2.0,63.6,58.0,7.91,7.98,5.05,Luxembourg,SI1,F,Very Good
10663,3640,1.0,63.0,56.0,6.37,6.33,4.0,Surat,SI2,G,Premium
10664,13317,2.15,63.8,58.0,8.23,8.08,5.2,Dubai,SI2,G,Good
10665,948,0.43,63.8,57.0,4.82,4.8,3.07,Amsterdam,SI1,F,Good
10666,3024,0.72,60.4,61.0,5.79,5.76,3.49,Las Vegas,VS2,E,Premium
10667,921,0.42,62.0,55.0,4.78,4.83,2.98,Luxembourg,VS1,G,Ideal
10668,1675,0.5,62.2,58.0,5.03,5.06,3.14,Zurich,VS1,E,Premium
10669,941,0.44,61.9,57.0,4.92,4.9,3.04,Surat,SI1,H,Ideal
10670,851,0.5,58.0,67.0,5.26,5.17,3.02,Kimberly,SI2,E,Fair
10671,703,0.38,62.4,54.4,4.62,4.66,2.9,Paris,VS1,I,Ideal
10672,5577,1.04,62.7,57.0,6.42,6.46,4.04,Las Vegas,VS1,H,Ideal
10673,11943,1.56,62.7,57.0,7.34,7.39,4.62,Antwerp,SI1,F,Ideal
10674,924,0.4,60.3,62.0,4.75,4.7,2.85,Antwerp,SI1,D,Premium
10675,814,0.33,61.2,56.0,4.46,4.5,2.74,Las Vegas,VVS2,E,Ideal
10676,1753,0.53,61.5,55.0,5.27,5.2,3.22,Madrid,VS2,F,Ideal
10677,8418,1.6,62.8,55.0,7.48,7.42,4.68,New York City,SI1,J,Ideal
10678,1668,0.55,61.7,56.0,5.29,5.24,3.25,Tel Aviv,SI1,E,Ideal
10679,558,0.31,58.7,60.0,4.47,4.43,2.61,Dubai,SI1,H,Premium
10680,798,0.39,62.7,58.0,4.63,4.69,2.92,Tel Aviv,VS1,G,Very Good
10681,6957,1.0,62.8,57.0,6.29,6.35,3.97,Kimberly,VS2,F,Very Good
10682,589,0.32,61.7,55.0,4.39,4.4,2.71,Paris,VVS1,I,Ideal
10683,995,0.34,62.9,57.0,4.47,4.44,2.8,London,VVS1,H,Ideal
10684,11455,1.71,60.5,56.0,7.71,7.73,4.67,Antwerp,VS2,I,Ideal
10685,3590,0.95,58.7,63.0,6.37,6.43,3.76,Las Vegas,SI2,E,Very Good
10686,5458,1.14,61.9,58.0,6.71,6.67,4.14,London,SI1,H,Premium
10687,1200,0.38,61.5,57.0,4.63,4.67,2.86,Antwerp,VVS2,D,Ideal
10688,4078,0.9,62.4,56.0,6.16,6.24,3.87,Surat,SI2,D,Ideal
10689,17327,2.04,61.5,58.0,8.11,8.14,5.0,New York City,IF,J,Ideal
10690,3872,0.9,63.4,57.0,6.09,6.12,3.87,Surat,VVS1,I,Very Good
10691,5969,1.24,59.1,59.0,7.03,6.98,4.14,Kimberly,SI2,D,Premium
10692,8580,1.2,62.3,58.0,6.78,6.71,4.2,Antwerp,VS1,F,Premium
10693,956,0.3,62.8,57.0,4.3,4.27,2.69,Surat,IF,G,Ideal
10694,9234,1.51,62.4,56.0,7.29,7.25,4.54,Zurich,SI2,G,Ideal
10695,735,0.41,62.3,56.0,4.74,4.79,2.97,Dubai,SI1,D,Ideal
10696,2410,0.71,59.0,60.0,5.9,5.87,3.47,Las Vegas,SI2,E,Premium
10697,1781,0.51,61.0,60.0,5.17,5.12,3.14,Antwerp,VS2,E,Premium
10698,3649,0.92,63.3,57.0,6.17,6.22,3.92,Surat,SI1,E,Good
10699,7567,1.26,63.8,52.0,6.89,6.84,4.38,Madrid,VS2,H,Very Good
10700,4362,1.08,60.3,58.0,6.65,6.72,4.03,Madrid,SI2,G,Very Good
10701,10567,1.5,61.8,60.0,7.31,7.23,4.49,Luxembourg,SI1,H,Premium
10702,2195,0.57,62.2,56.0,5.3,5.33,3.3,Las Vegas,IF,H,Ideal
10703,1061,0.41,60.9,61.0,4.75,4.74,2.89,Las Vegas,VS2,G,Premium
10704,6129,1.2,58.9,60.0,7.02,6.94,4.11,Surat,SI1,H,Premium
10705,9850,2.05,62.0,58.0,8.13,8.08,5.02,Luxembourg,SI2,I,Premium
10706,1160,0.44,62.0,54.0,4.89,4.91,3.04,New York City,VVS1,G,Ideal
10707,1016,0.43,61.6,57.0,4.85,4.8,2.97,Kimberly,SI1,F,Ideal
10708,3640,1.0,63.8,57.0,6.32,6.28,4.02,Tel Aviv,SI2,H,Good
10709,682,0.31,60.5,60.0,4.37,4.39,2.65,Luxembourg,VS1,E,Ideal
10710,9682,1.51,60.5,59.0,7.44,7.41,4.49,Luxembourg,VS2,I,Premium
10711,11795,1.5,60.8,58.0,7.36,7.32,4.46,London,SI1,E,Premium
10712,2012,0.52,62.3,55.0,5.16,5.12,3.2,Luxembourg,VVS2,G,Ideal
10713,6449,1.0,62.4,58.0,6.31,6.38,3.96,Las Vegas,VS2,G,Very Good
10714,7560,1.5,69.6,62.0,6.88,6.79,4.76,Surat,SI2,E,Fair
10715,2729,0.9,63.2,60.0,6.09,6.12,3.86,Surat,SI1,J,Good
10716,5396,1.0,60.5,59.0,6.45,6.4,3.89,Kimberly,SI1,E,Premium
10717,2652,0.8,61.5,56.0,5.93,5.98,3.66,Tel Aviv,SI2,F,Very Good
10718,15708,2.0,58.8,65.0,8.03,8.1,4.74,Surat,VS1,I,Good
10719,4193,1.04,60.3,56.0,6.61,6.58,3.98,London,SI2,H,Ideal
10720,3905,1.23,61.9,61.0,6.85,6.79,4.22,Tel Aviv,I1,H,Ideal
10721,8543,1.27,60.9,57.0,7.02,6.97,4.26,Dubai,VS1,G,Ideal
10722,15840,2.0,60.1,61.0,8.1,8.13,4.88,Las Vegas,SI1,H,Very Good
10723,2401,0.58,61.9,56.0,5.38,5.35,3.32,London,VVS2,F,Ideal
10724,6206,1.23,61.1,60.0,6.95,6.89,4.23,Kimberly,VS2,I,Premium
10725,3881,0.9,63.2,61.0,6.13,6.09,3.86,London,SI1,F,Very Good
10726,720,0.4,63.6,57.0,4.67,4.7,2.98,Dubai,SI1,D,Good
10727,917,0.32,62.3,54.0,4.37,4.4,2.73,Luxembourg,VVS1,E,Ideal
10728,475,0.3,60.2,56.0,4.36,4.41,2.64,New York City,SI1,F,Ideal
10729,506,0.3,62.4,58.0,4.3,4.26,2.67,Luxembourg,VS1,J,Premium
10730,5207,1.26,61.7,58.0,6.99,6.91,4.29,Antwerp,SI1,J,Premium
10731,642,0.28,60.0,56.0,4.26,4.28,2.56,Kimberly,VVS2,E,Very Good
10732,9229,1.6,61.2,58.0,7.59,7.5,4.62,London,SI1,E,Premium
10733,4622,1.01,62.6,61.0,6.36,6.39,3.99,Paris,SI1,H,Very Good
10734,979,0.38,62.6,53.5,4.61,4.66,2.9,Zurich,VS1,E,Ideal
10735,886,0.32,59.4,59.0,4.45,4.47,2.65,Surat,VVS1,F,Very Good
10736,1190,0.5,57.2,60.0,5.25,5.2,2.99,Amsterdam,SI1,D,Good
10737,1755,0.58,61.2,56.0,5.41,5.39,3.3,Paris,VS2,H,Ideal
10738,3485,0.91,63.9,60.0,6.08,6.13,3.9,Amsterdam,SI1,H,Good
10739,13133,2.01,60.8,57.2,8.13,8.15,4.95,London,SI2,J,Premium
10740,4129,0.9,63.7,61.0,6.04,6.07,3.86,Madrid,VS2,H,Very Good
10741,2703,0.7,62.4,55.0,5.66,5.69,3.54,Kimberly,SI1,E,Ideal
10742,670,0.3,61.4,58.0,4.29,4.31,2.64,Surat,VS2,D,Ideal
10743,13298,1.62,63.0,58.0,7.47,7.43,4.69,Kimberly,SI1,F,Premium
10744,3760,0.71,60.3,52.0,5.8,5.87,3.52,Antwerp,VVS2,E,Very Good
10745,7986,1.39,62.7,58.0,7.15,7.08,4.46,Luxembourg,SI1,H,Premium
10746,10065,1.09,61.3,58.0,6.64,6.6,4.06,Antwerp,IF,G,Premium
10747,18166,2.03,60.9,59.0,8.17,8.14,4.97,Madrid,VS2,G,Premium
10748,6323,1.31,61.9,59.0,7.02,6.98,4.33,Amsterdam,VS2,I,Premium
10749,779,0.31,61.9,56.0,4.32,4.37,2.69,London,VVS2,D,Ideal
10750,13284,1.54,60.7,60.0,7.43,7.55,4.55,Dubai,VS1,G,Very Good
10751,4805,1.0,62.8,59.0,6.4,6.3,3.99,Luxembourg,SI1,E,Premium
10752,16080,2.16,58.6,60.0,8.48,8.55,4.99,Zurich,VS2,I,Very Good
10753,9278,1.42,61.1,62.0,7.17,7.2,4.39,Kimberly,SI1,E,Very Good
10754,10574,1.7,62.5,58.0,7.53,7.6,4.73,Tel Aviv,SI2,G,Premium
10755,5436,1.07,62.5,59.0,6.57,6.52,4.09,Kimberly,SI1,F,Premium
10756,906,0.35,63.0,55.0,4.5,4.48,2.83,Amsterdam,VVS2,H,Ideal
10757,576,0.32,60.3,56.0,4.45,4.44,2.68,Amsterdam,VS2,I,Ideal
10758,1098,0.52,61.9,56.0,5.16,5.22,3.2,Antwerp,SI1,H,Ideal
10759,3282,0.9,61.4,61.0,6.08,6.14,3.75,Antwerp,SI1,H,Fair
10760,6126,1.01,62.7,60.0,6.27,6.32,3.95,Surat,VS2,G,Good
10761,914,0.31,61.9,54.0,4.36,4.39,2.71,Kimberly,IF,F,Very Good
10762,499,0.26,61.9,57.0,4.11,4.14,2.55,Tel Aviv,VS1,F,Very Good
10763,551,0.34,60.9,60.0,4.52,4.55,2.76,Luxembourg,SI1,F,Very Good
10764,486,0.27,60.7,59.0,4.19,4.21,2.55,London,VVS2,H,Premium
10765,1860,0.7,62.2,63.0,5.65,5.6,3.5,London,SI2,E,Good
10766,555,0.43,58.4,62.0,4.94,5.0,2.9,New York City,I1,E,Very Good
10767,457,0.3,62.0,57.0,4.27,4.31,2.66,Dubai,VS2,H,Ideal
10768,17489,2.02,61.1,60.0,8.19,8.11,4.98,Paris,SI1,H,Premium
10769,4967,1.28,61.2,57.0,7.02,6.96,4.28,Antwerp,SI1,J,Ideal
10770,1249,0.41,62.9,58.0,4.72,4.75,2.98,Tel Aviv,VVS1,E,Very Good
10771,3541,1.52,61.2,58.0,7.43,7.35,4.52,Kimberly,I1,I,Premium
10772,6537,1.29,61.8,58.0,6.94,6.98,4.3,New York City,VS2,I,Very Good
10773,3872,0.74,62.1,53.4,5.8,5.82,3.61,Las Vegas,VS1,E,Very Good
10774,3107,0.76,63.0,59.0,5.79,5.76,3.64,Zurich,VS2,E,Premium
10775,362,0.24,60.8,56.0,4.02,4.04,2.45,Las Vegas,VS2,E,Very Good
10776,2233,0.51,61.4,56.0,5.14,5.16,3.16,Madrid,VS1,E,Ideal
10777,693,0.4,63.0,59.0,4.66,4.68,2.94,New York City,VS2,E,Very Good
10778,644,0.35,62.1,58.0,4.51,4.54,2.81,Tel Aviv,SI1,D,Premium
10779,5921,1.18,62.1,58.0,6.76,6.7,4.18,Zurich,VS1,I,Premium
10780,8334,1.2,62.6,56.0,6.73,6.78,4.23,Surat,VS2,F,Very Good
10781,11642,1.52,62.2,53.0,7.38,7.31,4.57,Dubai,SI1,E,Ideal
10782,544,0.31,59.0,60.0,4.37,4.41,2.59,Antwerp,VS2,G,Very Good
10783,14634,2.06,58.8,58.0,8.42,8.35,4.93,Surat,SI2,E,Premium
10784,1267,0.57,62.2,55.0,5.33,5.34,3.32,Antwerp,VS2,I,Very Good
10785,1712,0.56,62.0,59.0,5.3,5.34,3.3,Antwerp,VS1,F,Very Good
10786,1232,0.39,61.8,57.0,4.67,4.71,2.9,Antwerp,VVS2,D,Ideal
10787,2362,0.71,62.0,55.0,5.77,5.71,3.56,Antwerp,SI2,G,Premium
10788,505,0.32,62.0,55.0,4.38,4.4,2.72,Luxembourg,VS2,H,Ideal
10789,1055,0.59,62.7,61.0,5.35,5.28,3.33,London,VS2,J,Premium
10790,1372,0.63,62.0,57.0,5.47,5.49,3.4,Tel Aviv,SI1,I,Ideal
10791,2425,0.76,62.3,55.0,5.88,5.84,3.65,Antwerp,SI2,F,Premium
10792,8793,1.22,62.0,59.0,6.8,6.85,4.23,Kimberly,IF,G,Very Good
10793,559,0.31,60.9,57.0,4.37,4.39,2.67,Luxembourg,VS2,G,Very Good
10794,4381,1.02,65.5,60.0,6.27,6.24,4.1,London,SI2,D,Fair
10795,11087,1.53,60.1,58.0,7.6,7.57,4.71,Madrid,VS2,H,Premium
10796,467,0.25,61.6,56.0,4.07,4.1,2.51,Zurich,VVS1,H,Very Good
10797,773,0.42,60.8,58.0,4.83,4.87,2.95,Tel Aviv,SI1,F,Premium
10798,2197,0.62,61.1,56.0,5.48,5.52,3.36,Zurich,VVS1,H,Ideal
10799,683,0.41,62.8,57.0,4.7,4.73,2.96,Amsterdam,SI2,E,Very Good
10800,878,0.3,61.5,55.0,4.32,4.3,2.65,Las Vegas,VVS2,G,Ideal
10801,1118,0.43,61.5,56.0,4.87,4.89,3.0,Paris,VVS1,G,Ideal
10802,1082,0.41,60.6,59.0,4.84,4.8,2.92,London,VS1,D,Premium
10803,854,0.33,61.6,58.0,4.44,4.39,2.72,Antwerp,VS1,G,Premium
10804,7126,1.29,61.9,55.0,6.95,7.01,4.32,Paris,SI2,F,Ideal
10805,4128,0.9,61.5,56.0,6.25,6.2,3.83,Antwerp,VS2,D,Ideal
10806,882,0.4,63.2,56.0,4.69,4.65,2.95,Tel Aviv,SI1,E,Very Good
10807,462,0.31,61.7,55.0,4.37,4.38,2.7,London,SI1,G,Very Good
10808,15404,1.52,62.9,59.0,7.29,7.25,4.57,Zurich,VVS2,G,Premium
10809,1864,0.72,62.3,56.0,5.75,5.78,3.59,Surat,SI1,J,Ideal
10810,3033,0.76,62.5,57.0,5.8,5.82,3.63,Tel Aviv,SI1,E,Ideal
10811,14482,1.51,62.1,55.0,7.38,7.33,4.56,Amsterdam,VS2,G,Ideal
10812,7806,1.21,62.0,56.0,6.87,6.77,4.23,Antwerp,VS2,G,Ideal
10813,418,0.31,62.2,56.0,4.34,4.37,2.71,Kimberly,SI1,I,Ideal
10814,1338,0.52,59.5,59.0,5.31,5.24,3.14,Antwerp,SI1,F,Premium
10815,1214,0.65,61.9,54.0,5.6,5.62,3.47,Dubai,SI1,J,Ideal
10816,11764,1.55,60.1,58.0,7.5,7.55,4.52,London,SI1,E,Very Good
10817,6936,1.01,63.1,57.0,6.32,6.39,4.01,Luxembourg,VS1,G,Very Good
10818,5458,0.91,61.9,55.0,6.21,6.23,3.85,New York City,SI1,E,Ideal
10819,2018,0.55,60.9,56.0,5.31,5.34,3.24,Luxembourg,SI1,D,Ideal
10820,658,0.3,61.3,57.0,4.29,4.33,2.64,Madrid,VS2,E,Ideal
10821,1039,0.4,62.9,55.0,4.75,4.72,2.98,Dubai,VVS2,F,Ideal
10822,5731,1.01,62.6,56.0,6.36,6.39,3.99,Amsterdam,SI1,D,Very Good
10823,1715,0.55,60.3,57.0,5.3,5.28,3.19,New York City,VS2,E,Ideal
10824,1006,0.33,61.3,55.0,4.46,4.48,2.74,Luxembourg,VS1,D,Ideal
10825,5088,1.1,61.5,60.0,6.64,6.58,4.06,Surat,SI2,D,Premium
10826,828,0.32,61.4,60.0,4.42,4.38,2.7,Amsterdam,VS2,F,Premium
10827,4273,1.11,62.4,55.0,6.6,6.64,4.13,Surat,SI1,I,Ideal
10828,16278,2.51,59.3,58.0,8.83,8.87,5.25,Paris,SI2,J,Premium
10829,544,0.31,61.7,59.0,4.31,4.34,2.67,Antwerp,VS2,G,Premium
10830,9129,1.52,62.8,62.0,7.23,7.29,4.56,Dubai,SI1,I,Very Good
10831,935,0.41,61.6,55.0,4.75,4.79,2.94,New York City,VS2,E,Ideal
10832,3278,0.7,61.1,57.0,5.73,5.75,3.51,Tel Aviv,VS1,D,Ideal
10833,2343,0.7,60.3,57.0,5.73,5.77,3.47,New York City,SI1,F,Very Good
10834,2398,0.72,61.5,56.0,5.8,5.77,3.56,Surat,SI1,H,Premium
10835,2826,0.9,63.5,56.0,6.17,6.07,3.88,Luxembourg,SI2,I,Very Good
10836,668,0.33,60.7,57.0,4.5,4.46,2.72,Paris,VS2,H,Ideal
10837,4990,1.12,61.3,55.0,6.74,6.7,4.12,Las Vegas,SI2,G,Ideal
10838,2344,0.9,63.6,61.0,6.07,6.03,3.85,Kimberly,I1,G,Good
10839,2824,0.71,61.2,59.0,5.74,5.69,3.5,Surat,VS2,D,Premium
10840,1847,0.52,61.4,57.0,5.17,5.19,3.18,Luxembourg,VVS2,G,Ideal
10841,10446,1.53,61.3,56.0,7.42,7.44,4.56,Kimberly,SI1,H,Very Good
10842,2487,0.8,57.0,63.0,6.09,6.18,3.5,New York City,SI2,H,Very Good
10843,4318,1.08,63.2,57.0,6.54,6.5,4.12,Zurich,SI2,G,Very Good
10844,12697,1.57,58.9,58.0,7.57,7.63,4.48,London,SI1,D,Very Good
10845,10528,2.0,62.3,57.0,8.12,8.05,5.03,Surat,SI2,I,Premium
10846,4496,1.0,62.7,58.0,6.34,6.41,4.0,Antwerp,SI2,E,Premium
10847,3007,0.7,62.7,53.0,5.65,5.61,3.53,London,VVS2,E,Premium
10848,2474,0.76,62.3,57.0,5.81,5.87,3.64,Amsterdam,SI1,I,Ideal
10849,526,0.3,61.9,61.0,4.28,4.32,2.66,Antwerp,VVS2,I,Very Good
10850,4688,1.15,62.3,58.0,6.73,6.67,4.18,Kimberly,SI2,E,Premium
10851,5816,1.09,62.0,56.0,6.59,6.61,4.09,Luxembourg,SI1,F,Ideal
10852,8108,1.5,63.4,59.0,7.2,7.25,4.58,Antwerp,SI2,D,Good
10853,1257,0.46,62.9,52.0,4.9,4.95,3.1,Antwerp,VS1,E,Very Good
10854,17688,2.01,62.2,57.0,8.04,8.09,5.02,New York City,SI2,E,Ideal
10855,1866,0.59,61.2,58.0,5.38,5.41,3.3,Dubai,IF,I,Premium
10856,1716,0.51,60.9,58.0,5.18,5.14,3.14,Las Vegas,VS2,D,Premium
10857,544,0.31,59.6,57.0,4.4,4.43,2.63,Las Vegas,VS2,G,Ideal
10858,2559,0.71,62.2,57.0,5.66,5.73,3.54,London,VS1,H,Ideal
10859,7616,1.12,60.9,57.0,6.71,6.73,4.09,Antwerp,VS1,H,Ideal
10860,2230,0.7,61.1,62.0,5.68,5.72,3.48,Dubai,SI2,E,Very Good
10861,2095,0.79,63.9,55.0,5.85,5.8,3.72,Dubai,SI1,I,Good
10862,2923,0.87,62.5,57.0,6.13,6.06,3.81,New York City,SI1,H,Ideal
10863,561,0.32,60.7,58.0,4.38,4.42,2.67,Dubai,VS2,G,Premium
10864,4785,0.91,62.3,58.0,6.14,6.19,3.84,Kimberly,SI1,F,Very Good
10865,1728,0.57,61.7,56.0,5.35,5.31,3.29,Zurich,VVS1,I,Ideal
10866,12825,1.31,62.1,55.0,6.97,7.0,4.34,Luxembourg,VS1,F,Ideal
10867,7107,1.01,63.2,58.0,6.32,6.34,4.0,New York City,VS1,F,Very Good
10868,6925,1.12,62.0,58.0,6.63,6.69,4.13,Luxembourg,VS2,F,Very Good
10869,5882,1.21,62.2,55.0,6.84,6.79,4.24,Las Vegas,VS2,H,Ideal
10870,1186,0.55,60.3,58.0,5.35,5.33,3.22,Amsterdam,SI2,G,Premium
10871,1115,0.41,60.1,58.0,4.79,4.83,2.89,Kimberly,VVS2,F,Premium
10872,2596,0.7,62.3,57.0,5.68,5.64,3.53,Dubai,SI1,F,Ideal
10873,687,0.31,60.8,56.0,4.41,4.44,2.69,Zurich,VVS2,G,Ideal
10874,4564,1.01,61.4,60.0,6.33,6.38,3.9,Surat,SI2,D,Very Good
10875,16364,1.5,64.7,53.0,7.22,7.15,4.65,Amsterdam,VVS2,F,Fair
10876,11161,1.51,59.3,58.0,7.32,7.49,4.39,Tel Aviv,VS2,G,Very Good
10877,530,0.23,61.5,59.0,3.95,3.98,2.44,New York City,VVS2,E,Very Good
10878,720,0.32,60.5,59.0,4.42,4.41,2.67,Antwerp,VS1,H,Premium
10879,753,0.3,62.6,55.0,4.27,4.32,2.69,Luxembourg,VVS1,G,Ideal
10880,1400,0.5,62.3,58.0,5.12,5.05,3.17,Las Vegas,VS2,H,Ideal
10881,798,0.4,63.3,57.0,4.68,4.73,2.98,Antwerp,SI1,F,Very Good
10882,4764,1.07,60.7,60.0,6.64,6.61,4.02,Zurich,SI1,H,Premium
10883,1432,0.53,63.6,57.0,5.12,5.16,3.27,Antwerp,SI1,E,Very Good
10884,1376,0.51,62.0,57.0,5.1,5.13,3.17,Amsterdam,VS1,I,Ideal
10885,1032,0.46,59.3,63.0,5.09,5.02,3.0,Dubai,SI1,E,Very Good
10886,2291,0.71,60.7,57.0,5.78,5.81,3.52,London,SI2,F,Ideal
10887,666,0.33,62.1,55.0,4.45,4.47,2.77,Luxembourg,VS2,F,Ideal
10888,15065,2.08,60.3,59.0,8.26,8.22,4.97,Madrid,SI1,I,Premium
10889,8895,1.07,60.9,56.0,6.6,6.67,4.04,Antwerp,VVS1,G,Ideal
10890,2804,0.72,62.2,56.0,5.74,5.77,3.58,Surat,SI1,D,Ideal
10891,1561,0.59,62.2,55.0,5.39,5.42,3.36,Surat,SI1,E,Ideal
10892,2329,0.71,58.9,61.0,5.79,5.75,3.4,Tel Aviv,SI1,E,Premium
10893,1323,0.4,61.9,57.0,4.71,4.69,2.91,Dubai,VVS1,F,Premium
10894,5846,1.5,64.5,59.0,7.2,7.07,4.6,Kimberly,VS2,J,Fair
10895,4558,1.02,61.9,61.0,6.42,6.34,3.95,Tel Aviv,SI1,H,Premium
10896,5010,1.01,62.8,60.0,6.32,6.38,3.99,Amsterdam,SI1,F,Very Good
